rep,id,Tlag,ka,V,alpha,beta,eta_Tlag,eta_ka,eta_V,eta_alpha,eta_beta
1,1,0.00000168957265575,0.57898839170428162,530.08642046444333573,1.50072991857760485,0.61196604700665946,3.00380638691766322,-0.16997382268947137,1.01144025519412928,0.00000000000000000,0.00000000000000000
2,1,0.00000110877576375,0.45411255397031353,366.97271257003353639,1.50072991857760485,0.61196604700665946,2.58258724749956947,-0.41291116764213798,0.64368769708037110,0.00000000000000000,0.00000000000000000
3,1,0.00000006960969662,0.99804648454153866,366.43399467433857808,1.50072991857760485,0.61196604700665946,-0.18552064578075544,0.37454360173218387,0.64221861318118556,0.00000000000000000,0.00000000000000000
4,1,0.00000013232897707,2.37230231615014331,380.42925684811916653,1.50072991857760485,0.61196604700665946,0.45686654998304554,1.24035995280738431,0.67970044292095722,0.00000000000000000,0.00000000000000000
5,1,0.00000000001279816,0.51095512570147728,181.78147095062095673,1.50072991857760485,0.61196604700665946,-8.78687877775613302,-0.29497448147506689,-0.05879453895408915,0.00000000000000000,0.00000000000000000
1,2,0.00000062853634110,0.72179263983764697,284.10975354101412904,1.50072991857760485,0.61196604700665946,2.01496932570640652,0.05048164400986932,0.38776082409690638,0.00000000000000000,0.00000000000000000
2,2,0.00000096664143213,1.87600916478838831,243.69903942201025870,1.50072991857760485,0.61196604700665946,2.44540309966816594,1.00564576364438851,0.23433422344237798,0.00000000000000000,0.00000000000000000
3,2,0.00000002468163456,0.82007555154634892,291.85773982890606248,1.50072991857760485,0.61196604700665946,-1.22236509577599151,0.17814022085466275,0.41466669564506642,0.00000000000000000,0.00000000000000000
4,2,0.00000000001471027,0.96693234132304839,333.86311328458305070,1.50072991857760485,0.61196604700665946,-8.64763365437731935,0.34287227420592564,0.54913127296412867,0.00000000000000000,0.00000000000000000
5,2,0.00000000530246947,0.45900401630732157,162.32981907667348764,1.50072991857760485,0.61196604700665946,-2.76025187229911140,-0.40219729104435875,-0.17196960975785913,0.00000000000000000,0.00000000000000000
1,3,0.00000001705924884,1.02207398882595291,418.70270040635830355,1.50072991857760485,0.61196604700665946,-1.59173201189062752,0.39833291306317242,0.77556132696629732,0.00000000000000000,0.00000000000000000
2,3,0.00000001581426624,0.64143130510271762,445.74632507104877277,1.50072991857760485,0.61196604700665946,-1.66751206318991052,-0.06755415766681117,0.83815021679727408,0.00000000000000000,0.00000000000000000
3,3,0.00000000004631885,0.64670525493686215,295.77544622298046306,1.50072991857760485,0.61196604700665946,-7.50063089678094741,-0.05936561699980236,0.42800074325574666,0.00000000000000000,0.00000000000000000
4,3,0.00000000012730201,0.85647421127799284,251.08896729047731355,1.50072991857760485,0.61196604700665946,-6.48961753277663789,0.22156795669496143,0.26420753214553105,0.00000000000000000,0.00000000000000000
5,3,0.00000000294736643,0.24549104486670517,203.12659684195335785,1.50072991857760485,0.61196604700665946,-3.34751248625674691,-1.02799578174360029,0.05222961888917776,0.00000000000000000,0.00000000000000000
