id,time,pop,popPred,indivPredMean,indivPredMode
15,72.7444,0.331622,0.331622,0.0494846,
15,73.0451,0.343655,0.343655,0.0530543,
15,73.3704,0.356901,0.356901,0.057189,
15,73.6367,0.367908,0.367908,0.0607964,
15,74.0019,0.38323,0.38323,0.0660908,
15,74.2283,0.392849,0.392849,0.0695852,
15,74.6387,0.410498,0.410498,0.0763596,
15,74.8198,0.418361,0.418361,0.0795369,
15,75.2811,0.438568,0.438568,0.088181,
15,75.4114,0.444318,0.444318,0.0907731,
15,75.9289,0.467284,0.467284,0.101754,
15,76.003,0.470582,0.470582,0.103418,
15,76.5824,0.496467,0.496467,0.117289,
15,76.5945,0.49701,0.49701,0.117597,
15,77.1861,0.523455,0.523455,0.13343,
15,77.2414,0.525925,0.525925,0.135,
15,77.7777,0.549769,0.549769,0.151031,
15,77.9062,0.555454,0.555454,0.155098,
15,78.3692,0.575808,0.575808,0.170496,
15,78.5766,0.584846,0.584846,0.177777,
15,78.7535,0.592508,0.592508,0.184177,
15,78.9608,0.601432,0.601432,0.191903,
15,79.2529,0.61389,0.61389,0.203204,
15,79.5524,0.626512,0.626512,0.2153,
15,79.9349,0.642386,0.642386,0.231498,
15,80.1439,0.650931,0.650931,0.2407,
15,80.6228,0.670141,0.670141,0.26271,
15,80.7355,0.674582,0.674582,0.268073,
15,81.3167,0.696983,0.696983,0.29681,
15,81.3271,0.697375,0.697375,0.297339,
15,81.9186,0.719237,0.719237,0.328368,
15,82.0165,0.722758,0.722758,0.333658,
15,82.2963,0.732678,0.732678,0.349015,
15,82.4116,0.7367,0.7367,0.355437,
15,82.5102,0.740107,0.740107,0.360971,
15,82.7223,0.747341,0.747341,0.373,
15,83.1018,0.759944,0.759944,0.394907,
15,83.4342,0.770628,0.770628,0.414458,
15,83.6933,0.77872,0.77872,0.429888,
15,84.1522,0.792545,0.792545,0.457536,
15,84.2849,0.796421,0.796421,0.465584,
15,84.8765,0.813045,0.813045,0.501635,
16,59.0099,0.0407633,0.0407633,0.305091,
16,59.4248,0.0437673,0.0437673,0.32021,
16,59.5051,0.044372,0.044372,0.323179,
16,59.8427,0.0470051,0.0470051,0.335827,
16,60.0002,0.048284,0.048284,0.341811,
16,60.2634,0.050495,0.050495,0.351925,
16,60.4953,0.0525219,0.0525219,0.360946,
16,60.6872,0.0542564,0.0542564,0.368483,
16,60.9905,0.0571095,0.0571095,0.380532,
16,61.073,0.0579099,0.0579099,0.383836,
