rep,id,Tlag,ka,V,alpha,beta,eta_Tlag,eta_ka,eta_V,eta_alpha,eta_beta
1,1,0.00157651625314182,0.85939496210134825,331.60160942020132779,1.35769453757999470,0.63139748514785587,1.44714053995297576,0.16035770755686818,0.52921904321075264,0.00000000000000000,0.00000000000000000
2,1,0.00001623239064870,0.15011781547250000,253.26939977110097857,1.35769453757999470,0.63139748514785587,-3.12882357980322823,-1.58445047936953709,0.25973850989976199,0.00000000000000000,0.00000000000000000
3,1,0.00000657769719061,0.09997743763502238,214.29841254972490106,1.35769453757999470,0.63139748514785587,-4.03214753556465055,-1.99092636477384066,0.09265426130724475,0.00000000000000000,0.00000000000000000
4,1,0.93170148152204491,1.58380021011286565,276.13797088633242538,1.35769453757999470,0.63139748514785587,7.82893549494960528,0.77171153278475391,0.34618540178980162,0.00000000000000000,0.00000000000000000
5,1,0.01238234806247760,0.47713924828757709,205.33301305312951968,1.35769453757999470,0.63139748514785587,3.50819494542867627,-0.42806252823763125,0.04991788152059939,0.00000000000000000,0.00000000000000000
1,2,0.00025334688403074,0.40121451223967725,253.01323119370852055,1.35769453757999470,0.63139748514785587,-0.38107261583863483,-0.60137467413878021,0.25872655103099618,0.00000000000000000,0.00000000000000000
2,2,0.00007243639467457,0.52899224314635096,348.86977390901597573,1.35769453757999470,0.63139748514785587,-1.63312338665416945,-0.32489713314393009,0.57998347836887554,0.00000000000000000,0.00000000000000000
3,2,0.00598811132601560,1.49701762673017380,288.46053051469885986,1.35769453757999470,0.63139748514785587,2.78169908827025214,0.71535925739785111,0.38984303374369755,0.00000000000000000,0.00000000000000000
4,2,0.00041423720827565,0.48544901369659726,177.88730217167395153,1.35769453757999470,0.63139748514785587,0.11060652797646675,-0.41079663757137397,-0.09356501762620795,0.00000000000000000,0.00000000000000000
5,2,0.00016930593899229,1.41774794285248751,534.50655356845982169,1.35769453757999470,0.63139748514785587,-0.78412488039701422,0.66095403424323118,1.00662875797218909,0.00000000000000000,0.00000000000000000
1,3,0.23152779321257153,1.09980187372451210,518.57936944318021233,1.35769453757999470,0.63139748514785587,6.43662295376047666,0.40701442611263494,0.97637785752476347,0.00000000000000000,0.00000000000000000
2,3,0.00000046545843677,0.08688155386899157,124.30639072289784508,1.35769453757999470,0.63139748514785587,-6.68056472214824737,-2.13132516039721676,-0.45196582264247809,0.00000000000000000,0.00000000000000000
3,3,0.00024379500078338,0.37910646752682953,359.90631679354504513,1.35769453757999470,0.63139748514785587,-0.41950453717891456,-0.65805381906533134,0.61112853291771163,0.00000000000000000,0.00000000000000000
4,3,0.01946014785985432,0.31787745478794577,233.58410823720330995,1.35769453757999470,0.63139748514785587,3.96029170523827734,-0.83420495544832485,0.17882698529604024,0.00000000000000000,0.00000000000000000
5,3,0.00003078143798314,0.23191890391721814,180.42769258233275309,1.35769453757999470,0.63139748514785587,-2.48892040319510777,-1.14948314317752653,-0.07938513113585799,0.00000000000000000,0.00000000000000000
1,4,0.00319146868308680,2.19934792349586061,161.76297147812343269,1.35769453757999470,0.63139748514785587,2.15240424343245529,1.10004529534543316,-0.18858310876208506,0.00000000000000000,0.00000000000000000
2,4,0.01152263522991795,7.99012979245070998,138.22961776111560539,1.35769453757999470,0.63139748514785587,3.43623641207162223,2.39009138133486232,-0.34579903430322201,0.00000000000000000,0.00000000000000000
3,4,0.00096417846712266,2.45970703211139252,138.11615686217601251,1.35769453757999470,0.63139748514785587,0.95544416073032146,1.21192662754136093,-0.34662018603220890,0.00000000000000000,0.00000000000000000
4,4,0.00005404726211076,1.68858779854250662,125.04931698110361538,1.35769453757999470,0.63139748514785587,-1.92597336056328672,0.83577693477079318,-0.44600703819507981,0.00000000000000000,0.00000000000000000
5,4,0.00000448236746887,3.16698142049683584,169.28018014998852436,1.35769453757999470,0.63139748514785587,-4.41568088889792776,1.46466327827213094,-0.14316002065496836,0.00000000000000000,0.00000000000000000
